time;logger;level;message;exception
2011-10-22 22:08:21.6358;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:08:21.6358;Raven.Database.Server.HttpServer;Debug;Request #  41: GET     -     2 ms - DotNetQuizTest - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=0&pageSize=45&aggregation=None;
2011-10-22 22:08:21.8598;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
2011-10-22 22:08:21.8598;Raven.Database.Server.HttpServer;Debug;Request #  42: GET     -     3 ms - DotNetQuizTest - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=3&pageSize=42&aggregation=None;
2011-10-22 22:08:26.3961;Raven.Database.Server.HttpServer;Debug;Request #  43: GET     -     1 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=12&noCache=-721267948;
2011-10-22 22:08:26.4001;Raven.Database.Server.HttpServer;Debug;Request #  44: GET     -     1 ms - DotNetQuizTest - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=-1462301190;
2011-10-22 22:08:26.5021;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
2011-10-22 22:08:26.5021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:08:26.5021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
2011-10-22 22:08:26.5021;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:08:26.5021;Raven.Database.Server.HttpServer;Debug;Request #  45: GET     -     2 ms - DotNetQuizTest - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=0&pageSize=0&aggregation=None;
2011-10-22 22:08:26.5061;Raven.Database.Server.HttpServer;Debug;Request #  46: POST    -     4 ms - DotNetQuizTest - 200 - /multi_get/;
2011-10-22 22:08:27.6011;Raven.Database.Server.HttpServer;Debug;Request #  47: GET     -     0 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=15&startsWith=questions-4097/&noCache=717125733;
2011-10-22 22:08:31.8034;Raven.Database.Server.HttpServer;Debug;Request #  48: GET     -     1 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=12&noCache=-1982504038;
2011-10-22 22:08:31.8034;Raven.Database.Server.HttpServer;Debug;Request #  49: GET     -     1 ms - DotNetQuizTest - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=1332079464;
2011-10-22 22:08:31.8964;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
2011-10-22 22:08:31.8964;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:08:31.8964;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
2011-10-22 22:08:31.8964;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:08:31.8964;Raven.Database.Server.HttpServer;Debug;Request #  50: GET     -     2 ms - DotNetQuizTest - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=0&pageSize=0&aggregation=None;
2011-10-22 22:08:31.8964;Raven.Database.Server.HttpServer;Debug;Request #  51: POST    -     5 ms - DotNetQuizTest - 200 - /multi_get/;
2011-10-22 22:08:35.6446;Raven.Database.Server.HttpServer;Debug;Request #  52: GET     -     1 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=12&noCache=-1733100075;
2011-10-22 22:08:35.6476;Raven.Database.Server.HttpServer;Debug;Request #  53: GET     -     1 ms - DotNetQuizTest - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=961758188;
2011-10-22 22:08:35.7676;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
2011-10-22 22:08:35.7676;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:08:35.7676;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
2011-10-22 22:08:35.7676;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:08:35.7676;Raven.Database.Server.HttpServer;Debug;Request #  54: GET     -     2 ms - DotNetQuizTest - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=0&pageSize=0&aggregation=None;
2011-10-22 22:08:35.7676;Raven.Database.Server.HttpServer;Debug;Request #  55: POST    -     4 ms - DotNetQuizTest - 200 - /multi_get/;
2011-10-22 22:08:36.3456;Raven.Database.Server.HttpServer;Debug;Request #  56: GET     -     0 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=15&startsWith=questions-4097/&noCache=-1251654389;
2011-10-22 22:08:37.1237;Raven.Database.Server.HttpServer;Debug;Request #  57: GET     -     1 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=48&noCache=2014347614;
2011-10-22 22:08:38.5778;Raven.Database.Server.HttpServer;Debug;Request #  58: GET     -     0 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=15&startsWith=questions-2049/&noCache=-1613103440;
2011-10-22 22:09:01.0500;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Databases/DotNetQuizUnitTest' was not found;
